"","html_form","attachments","flash_content","html_iframe","html_content","urls","external_resources","javascript","css","ips_in_urls","at_in_urls","encoding","is_phishy"
"965","False","0","False","False","True","8","0","0","0","False","False","other","True"
"966","False","0","False","False","True","11","0","0","0","False","False","none","True"
"967","False","0","False","False","True","8","0","0","0","False","False","other","True"
"968","False","0","False","False","True","12","0","0","0","False","False","none","True"
"969","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"970","False","0","False","False","True","0","0","0","0","False","False","base64","True"
"971","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"972","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"973","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"974","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"975","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"976","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"977","False","1","False","False","False","0","0","0","0","False","False","none","True"
"978","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"979","False","0","False","False","True","12","0","0","0","False","False","none","True"
"980","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"981","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"982","False","0","False","False","True","12","0","0","0","False","False","none","True"
"983","False","0","False","False","True","12","0","0","0","False","False","none","True"
"984","False","0","False","False","True","12","0","0","0","False","False","none","True"
"985","False","0","False","False","True","0","0","0","0","False","False","none","True"
"986","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"987","False","0","False","False","True","12","0","0","0","False","False","none","True"
"988","False","1","False","False","False","0","0","0","0","False","False","none","True"
"989","False","0","False","False","True","12","0","0","0","False","False","none","True"
"990","False","0","False","False","True","0","0","0","0","False","False","none","True"
"991","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"992","False","0","False","False","False","6","0","0","0","False","False","7bit","True"
"993","False","0","False","False","True","12","0","0","0","False","False","none","True"
"994","False","0","False","False","True","12","0","0","0","False","False","none","True"
"995","False","0","False","False","False","0","0","0","0","False","False","base64","True"
"996","False","0","False","False","False","0","0","0","0","False","False","base64","True"
"997","False","0","False","False","True","12","0","0","0","False","False","none","True"
"998","False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"999","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1000","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1001","False","0","False","False","False","6","0","0","0","False","False","8bit","True"
"1002","False","0","False","False","True","10","0","0","0","False","False","7bit","True"
"1003","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1004","False","0","False","False","True","8","0","0","0","False","False","other","True"
"1005","False","0","False","False","True","8","0","0","0","False","False","other","True"
"1006","False","0","False","False","True","8","0","0","0","False","False","other","True"
"1007","False","0","False","False","True","8","0","0","0","False","False","other","True"
"1008","False","0","False","False","True","8","0","0","0","False","False","other","True"
"1009","False","0","False","False","False","0","0","0","0","False","False","none","True"
"1010","False","0","False","False","True","16","0","0","0","False","False","other","True"
"1011","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1012","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1013","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1014","False","0","False","False","False","0","0","0","0","False","False","other","True"
"1015","False","0","False","False","False","0","0","0","0","False","False","other","True"
"1016","False","0","False","False","False","0","0","0","0","False","False","other","True"
"1017","False","0","False","False","False","0","0","0","0","False","False","other","True"
"1018","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1019","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1020","False","0","False","False","False","0","0","0","0","False","False","other","True"
"1021","False","0","False","False","True","4","1","0","1","False","True","8bit","True"
"1022","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1023","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1024","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1025","False","0","False","False","True","10","1","0","1","False","False","none","True"
"1026","False","0","False","False","True","2","0","0","0","False","False","none","True"
"1027","False","0","False","False","True","2","0","0","0","False","False","none","True"
